"","x","y","z","group","label","date"
"223",7.8019043572271,17.6951161105911,20922600000,"Equity","SPDR Dow Jones Industrial Average ETF Trust","2017/08"
"224",12.7319329293876,21.9272291240949,14009500000,"Equity","iShares MSCI Eurozone ETF","2017/08"
"225",8.54011981634827,13.131965855827,11599100000,"Equity","Schwab US Broad Market ETF","2017/08"
"226",15.1593027330635,17.3551382802229,26989199356,"Equity","Nikko Listed IDX Fund 225","2017/08"
"227",8.31749081482866,12.9990129991327,142638500000,"Equity","iShares Core S&P 500 ETF","2017/08"
"228",8.70312221404501,15.0421737498738,19794400000,"Equity","iShares S&P 500 Growth ETF","2017/08"
"229",9.08311767626037,10.9048038105282,14578600000,"Equity","Guggenheim Invest S&P 500 Eql Wght ETF","2017/08"
"230",11.5461298469689,27.8869077761672,1.8315e+10,"Equity","Vanguard Information Technology Index Fund;ETF","2017/08"
"231",8.24772920583305,13.1820644563638,11939300000,"Equity","Vanguard Large-Cap Index Fund;ETF","2017/08"
"232",15.1582669220211,17.3408983874935,53347814525.6,"Equity","Nomura Nikkei 225 ETF","2017/08"
"233",14.0249523629902,21.5413095162212,31245108624.8,"Equity","Nikko Listed IDX Fund TOPIX","2017/08"
"234",8.84714056434754,14.1201061912807,15334200000,"Equity","Schwab International Equity ETF","2017/08"
"235",8.70129910603104,13.0932260530528,13207100000,"Equity","iShares Core S&P Total US Stock Market ETF","2017/08"
"236",8.78455168459051,3.3117980408192,16139400000,"Equity","SPDR S&P Dividend ETF","2017/08"
"237",7.54712878773966,6.52314808620964,14105300000,"Equity","iShares Edge MSCI Min Vol USA ETF","2017/08"
"238",12.2923670271845,25.0929768505812,12764816952.1924,"Equity","Tracker Fund of Hong Kong","2017/08"
"239",9.05684575177694,13.707309639003,7.8401e+10,"Equity","iShares MSCI EAFE ETF","2017/08"
"240",8.0259588980097,8.01940224532549,20507100000,"Equity","Vanguard High Dividend Yield Index Fund;ETF","2017/08"
"241",10.2180359552497,8.03272485420283,10414200000,"Equity","iShares Russell Mid-Cap Value ETF","2017/08"
"242",8.96862079926034,9.39163856600953,35916900000,"Equity","iShares Russell 1000 Value ETF","2017/08"
"243",3.90960507097356,-1.03259780252072,24728600000,"Bond","iShares TIPS Bond ETF","2017/08"
"244",24.1921836729732,4.1905401427069,32094100000,"Equity","Financial Select Sector SPDR Fund","2017/08"
"245",14.026299496588,21.5498672734981,71368907131.2,"Equity","Nomura TOPIX ETF","2017/08"
"246",8.93012047210135,14.4593342204558,58828400000,"Equity","iShares Core MSCI EAFE ETF","2017/08"
"247",7.98828132614585,8.54794605349307,27168600000,"Equity","Vanguard Dividend Appreciation Index Fund;ETF","2017/08"
"248",8.06503675801192,12.5095310981621,23000046500,"Equity","Vanguard S&P 500 UCITS ETF USD","2017/08"
"249",5.24786548072352,-2.47724993011933,16203200000,"Bond","iShares US Preferred Stock ETF","2017/08"
"250",9.62069686333015,11.0755710676947,18314900000,"Equity","Vanguard Mid-Cap Index Fund;ETF","2017/08"
"251",10.8501058377408,24.0155025857055,19810700000,"Equity","Technology Select Sector SPDR Fund","2017/08"
"252",9.4689861678868,8.92159917777575,13051700000,"Equity","Consumer Discretionary Select Sector SPDR Fund","2017/08"
"253",12.5914555848011,-2.97253317211268,36770400000,"Commodity","SPDR Gold Shares","2017/08"
"254",10.9262028003189,6.82838629586,15278400000,"Equity","Health Care Select Sector SPDR Fund","2017/08"
"255",1.50001190307455,-0.297050211962702,21010800000,"Bond","Vanguard Short-Term Corporate Bond Idx Fd;ETF","2017/08"
"256",15.288480294536,17.0493928838863,12111411289.6,"Equity","MUKAM MAXIS Nikkei 225 ETF","2017/08"
"257",11.1950927157719,10.5395134954402,19723400000,"Equity","SPDR S&P MidCap 400 ETF","2017/08"
"258",11.0364676895811,23.7330409214392,60007800000,"Equity","PowerShares QQQ Trust Series 1","2017/08"
"259",11.294996078041,10.4061928957579,44615200000,"Equity","iShares Core S&P Mid-Cap ETF","2017/08"
"260",15.1678617083159,17.257638174205,23782136940.8,"Equity","Daiwa ETF Nikkei 225","2017/08"
"261",4.76234564714597,-1.04892349517626,32488500000,"Bond","iShares iBoxx $ Inv Grade Corporate Bond ETF","2017/08"
"262",8.22380399704537,13.2738361417234,12047200000,"Equity","Schwab US Large-Cap ETF","2017/08"
"263",3.22225993766961,-1.71884811335247,55830100000,"Bond","iShares Core US Aggregate Bond ETF","2017/08"
"264",8.85532691206977,9.90278689381396,15522900000,"Equity","iShares S&P 500 Value ETF","2017/08"
"265",8.23947121032218,14.1755801712231,11862700000,"Equity","Vanguard Total World Stock Index Fund;ETF","2017/08"
"266",9.17697186450409,14.7142591089174,16369900000,"Equity","Vanguard FTSE Developed Markets ETF","2017/08"
"267",7.06530939594896,15.534519082489,13488946878.3,"Equity","iShares Core MSCI World UCITS ETF USD (Acc)","2017/08"
"268",8.66109843706754,12.9173800953617,128610700000,"Equity","Vanguard Total Stock Market Index Fund;ETF","2017/08"
"269",0.21122219555433,0,13846900000,"Bond","iShares Short Treasury Bond ETF","2017/08"
"270",8.15645312835284,14.9822940185214,25697807335.93,"Equity","iShares Core S&P 500 UCITS ETF USD (Acc)","2017/08"
"271",12.586780936157,-2.83122523807112,12179100000,"Commodity","iShares Gold Trust","2017/08"
"272",14.0236476537621,21.5731359287683,33730501554.4,"Equity","Daiwa ETF TOPIX","2017/08"
"273",13.9605647394149,14.0670284366323,42090700000,"Equity","iShares Russell 2000 ETF","2017/08"
"274",12.1167710319082,12.857346285892,10035544647.6285,"Equity","iShares EURO STOXX 50 (DE)","2017/08"
"275",9.28242233355024,5.72482983163352,16733400000,"Equity","iShares Select Dividend ETF","2017/08"
"276",9.76908661076532,9.71333901689113,16929100000,"Equity","iShares Russell Mid-Cap ETF","2017/08"
"277",9.14937889189551,15.3921753938545,126640300000,"Equity","Vanguard Total International Stock Index Fund;ETF","2017/08"
"278",5.2436585537135,1.15005851909991,11443500000,"Bond","iShares JPMorgan USD Emerging Markets Bond ETF","2017/08"
"279",0.790497360798659,-0.518689048042187,12432700000,"Bond","iShares 1-3 Year Treasury Bond ETF","2017/08"
"280",8.22997857124392,12.8850339024543,254672400000,"Equity","SPDR S&P 500 ETF Trust","2017/08"
"281",16.3922396354585,-3.02320531791818,18528200000,"Equity","Energy Select Sector SPDR Fund","2017/08"
"282",9.32118347613409,15.5280024664813,23705700000,"Equity","Vanguard FTSE All-World ex US Index Fund;ETF","2017/08"
"283",14.2171759807269,10.4917330754407,21397700000,"Equity","iShares MSCI Japan ETF","2017/08"
"284",3.79347731565318,-0.897175884919699,1.8267e+10,"Bond","Vanguard Intermediate-Term Corp Bond Idx Fund;ETF","2017/08"
"285",10.941771373795,12.9983615396837,2.6894e+10,"Equity","Vanguard 500 Index Fund;ETF","2017/08"
"286",8.79919969239236,16.732476149573,11048100000,"Equity","iShares MSCI EAFE Small-Cap ETF","2017/08"
"287",2.68719632122949,-1.86103943414353,12185700000,"Bond","iShares MBS ETF","2017/08"
"288",3.30933746252679,3.65266285563539,14786400000,"Bond","iShares iBoxx $ High Yield Corporate Bond ETF","2017/08"
"289",10.4100153433198,16.5069902060662,12378100000,"Equity","Industrial Select Sector SPDR Fund","2017/08"
"290",8.84836492453385,16.4901130664749,4.0041e+10,"Equity","iShares Russell 1000 Growth ETF","2017/08"
"291",2.56166968176202,-1.76496496388303,40389200000,"Bond","Vanguard Total International Bond Index Fund;ETF","2017/08"
"292",0.911115188765942,-0.25221701798066,10728700000,"Bond","iShares 1-3 Year Credit Bond ETF","2017/08"
"293",14.0894408120379,12.0711801544833,3.7638e+10,"Equity","iShares Core S&P Small-Cap ETF","2017/08"
"294",8.40641664597784,12.992530070389,19306900000,"Equity","iShares Russell 1000 ETF","2017/08"
"295",11.4724950871528,21.4336260711595,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2017/08"
"296",11.1917441968631,20.5154698660523,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2017/08"
"297",7.82937602577489,19.9496704071514,20922600000,"Equity","SPDR Dow Jones Industrial Average ETF Trust","2017/09"
"298",12.5382244976366,24.4574069917723,14009500000,"Equity","iShares MSCI Eurozone ETF","2017/09"
"299",14.6391396636372,20.3625769198492,26989199356,"Equity","Nikko Listed IDX Fund 225","2017/09"
"300",8.57612764792655,14.9071833499162,11599100000,"Equity","Schwab US Broad Market ETF","2017/09"
"301",8.36944159012531,14.4328730824673,142638500000,"Equity","iShares Core S&P 500 ETF","2017/09"
"302",8.77481565622364,16.5501938756456,19794400000,"Equity","iShares S&P 500 Growth ETF","2017/09"
"303",9.03270980020052,12.8589929944672,14578600000,"Equity","Guggenheim Invest S&P 500 Eql Wght ETF","2017/09"
"304",11.7974237362558,26.67055261808,1.8315e+10,"Equity","Vanguard Information Technology Index Fund;ETF","2017/09"
"305",8.29889825180742,14.5886632799919,11939300000,"Equity","Vanguard Large-Cap Index Fund;ETF","2017/09"
"306",14.6413435112528,20.3437009320016,53347814525.6,"Equity","Nomura Nikkei 225 ETF","2017/09"
"307",13.4748027025939,25.8966856716032,31245108624.8,"Equity","Nikko Listed IDX Fund TOPIX","2017/09"
"308",8.76875528268152,16.356473845032,15334200000,"Equity","Schwab International Equity ETF","2017/09"
"309",8.74513713724848,14.8597847948097,13207100000,"Equity","iShares Core S&P Total US Stock Market ETF","2017/09"
"310",8.8213054217134,6.11344207534461,16139400000,"Equity","SPDR S&P Dividend ETF","2017/09"
"311",7.53737175657992,8.73360493946189,14105300000,"Equity","iShares Edge MSCI Min Vol USA ETF","2017/09"
"312",12.2560252758378,19.2454337192187,12764816952.1924,"Equity","Tracker Fund of Hong Kong","2017/09"
"313",8.97741039599931,15.9382371042311,7.8401e+10,"Equity","iShares MSCI EAFE ETF","2017/09"
"314",10.2062456664221,9.83318374616757,10414200000,"Equity","iShares Russell Mid-Cap Value ETF","2017/09"
"315",8.10820388294227,10.3250777631051,20507100000,"Equity","Vanguard High Dividend Yield Index Fund;ETF","2017/09"
"316",9.01767166229945,10.5262177104753,35916900000,"Equity","iShares Russell 1000 Value ETF","2017/09"
"317",3.88245857021138,-1.96596097224814,24728600000,"Bond","iShares TIPS Bond ETF","2017/09"
"318",24.4532455374351,4.80900804194935,32094100000,"Equity","Financial Select Sector SPDR Fund","2017/09"
"319",13.4767384155535,25.8986057484325,71368907131.2,"Equity","Nomura TOPIX ETF","2017/09"
"320",8.85121086377908,16.8281167000564,58828400000,"Equity","iShares Core MSCI EAFE ETF","2017/09"
"321",8.04230582606078,10.4575669806077,27168600000,"Equity","Vanguard Dividend Appreciation Index Fund;ETF","2017/09"
"322",5.26249731025999,-2.82469709980807,16203200000,"Bond","iShares US Preferred Stock ETF","2017/09"
"323",8.10814781034453,14.0076445258428,23000046500,"Equity","Vanguard S&P 500 UCITS ETF USD","2017/09"
"324",9.5877743026716,12.4917164741898,18314900000,"Equity","Vanguard Mid-Cap Index Fund;ETF","2017/09"
"325",11.1074201391165,23.6740644821025,19810700000,"Equity","Technology Select Sector SPDR Fund","2017/09"
"326",9.50558778258289,10.880648948941,13051700000,"Equity","Consumer Discretionary Select Sector SPDR Fund","2017/09"
"327",12.6570322314195,-2.2431634343751,36770400000,"Commodity","SPDR Gold Shares","2017/09"
"328",10.8901568952179,11.4277451156464,15278400000,"Equity","Health Care Select Sector SPDR Fund","2017/09"
"329",1.49513772340796,-0.621482571769194,21010800000,"Bond","Vanguard Short-Term Corporate Bond Idx Fd;ETF","2017/09"
"330",11.2230783127807,13.3331490636202,19723400000,"Equity","SPDR S&P MidCap 400 ETF","2017/09"
"331",14.7767817190348,20.077385800105,12111411289.6,"Equity","MUKAM MAXIS Nikkei 225 ETF","2017/09"
"332",11.2647206185967,22.9406147290054,60007800000,"Equity","PowerShares QQQ Trust Series 1","2017/09"
"333",11.3320153758551,13.3064967198162,44615200000,"Equity","iShares Core S&P Mid-Cap ETF","2017/09"
"334",14.6454641022563,20.258323550519,23782136940.8,"Equity","Daiwa ETF Nikkei 225","2017/09"
"335",8.26673124154334,14.7460029746137,12047200000,"Equity","Schwab US Large-Cap ETF","2017/09"
"336",4.71930543973068,-1.92819514946231,32488500000,"Bond","iShares iBoxx $ Inv Grade Corporate Bond ETF","2017/09"
"337",3.22246173829767,-2.42287801971554,55830100000,"Bond","iShares Core US Aggregate Bond ETF","2017/09"
"338",8.93036564474123,11.5167364026929,15522900000,"Equity","iShares S&P 500 Value ETF","2017/09"
"339",8.26396469421291,15.1655650562101,11862700000,"Equity","Vanguard Total World Stock Index Fund;ETF","2017/09"
"340",9.16370173776616,15.7808289829375,16369900000,"Equity","Vanguard FTSE Developed Markets ETF","2017/09"
"341",7.10123054633997,17.6637677082955,13488946878.3,"Equity","iShares Core MSCI World UCITS ETF USD (Acc)","2017/09"
"342",8.70064725196855,14.706489065172,128610700000,"Equity","Vanguard Total Stock Market Index Fund;ETF","2017/09"
"343",0.222761013169804,-0.0167870404113146,13846900000,"Bond","iShares Short Treasury Bond ETF","2017/09"
"344",8.18826425272891,17.0000189115623,25697807335.93,"Equity","iShares Core S&P 500 UCITS ETF USD (Acc)","2017/09"
"345",12.6477607666936,-2.13078720927777,12179100000,"Commodity","iShares Gold Trust","2017/09"
"346",13.4729045458613,25.926339456429,33730501554.4,"Equity","Daiwa ETF TOPIX","2017/09"
"347",11.9360227162279,14.471675430038,10035544647.6285,"Equity","iShares EURO STOXX 50 (DE)","2017/09"
"348",13.9977835796036,18.4998837381713,42090700000,"Equity","iShares Russell 2000 ETF","2017/09"
"349",9.2646552009415,8.05405651313558,16733400000,"Equity","iShares Select Dividend ETF","2017/09"
"350",9.16586624273127,15.61316190744,126640300000,"Equity","Vanguard Total International Stock Index Fund;ETF","2017/09"
"351",9.76490647176411,11.9791213870942,16929100000,"Equity","iShares Russell Mid-Cap ETF","2017/09"
"352",5.2088836148573,-0.82358815315644,11443500000,"Bond","iShares JPMorgan USD Emerging Markets Bond ETF","2017/09"
"353",0.790717550022786,-0.62150695253993,12432700000,"Bond","iShares 1-3 Year Treasury Bond ETF","2017/09"
"354",8.27083191216658,14.3359992775367,254672400000,"Equity","SPDR S&P 500 ETF Trust","2017/09"
"355",16.2515842148112,-0.105038217345865,18528200000,"Equity","Energy Select Sector SPDR Fund","2017/09"
"356",9.34137091076543,15.6436342366427,23705700000,"Equity","Vanguard FTSE All-World ex US Index Fund;ETF","2017/09"
"357",10.9962988436959,14.4348615762268,2.6894e+10,"Equity","Vanguard 500 Index Fund;ETF","2017/09"
"358",13.7119955970951,12.4098976720619,21397700000,"Equity","iShares MSCI Japan ETF","2017/09"
"359",3.78993298492997,-1.81345442479688,1.8267e+10,"Bond","Vanguard Intermediate-Term Corp Bond Idx Fund;ETF","2017/09"
"360",8.70581147679979,19.8550001864925,11048100000,"Equity","iShares MSCI EAFE Small-Cap ETF","2017/09"
"361",2.72433411685873,-2.3537911550933,12185700000,"Bond","iShares MBS ETF","2017/09"
"362",3.21602059869673,1.93491079306083,14786400000,"Bond","iShares iBoxx $ High Yield Corporate Bond ETF","2017/09"
"363",10.4500119535109,19.4071251563885,12378100000,"Equity","Industrial Select Sector SPDR Fund","2017/09"
"364",2.55248022033083,-2.53699225237514,40389200000,"Bond","Vanguard Total International Bond Index Fund;ETF","2017/09"
"365",8.9300658427607,18.5389055311658,4.0041e+10,"Equity","iShares Russell 1000 Growth ETF","2017/09"
"366",0.904792358740697,-0.411910010320338,10728700000,"Bond","iShares 1-3 Year Credit Bond ETF","2017/09"
"367",14.2409952897898,18.2483470177782,3.7638e+10,"Equity","iShares Core S&P Small-Cap ETF","2017/09"
"368",8.45337424124866,14.5771435963983,19306900000,"Equity","iShares Russell 1000 ETF","2017/09"
"369",11.4067583975177,19.5510832191088,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2017/09"
"370",11.1401109745911,18.7504113816577,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2017/09"
"371",6.99164819977613,25.3965291320051,20922600000,"Equity","SPDR Dow Jones Industrial Average ETF Trust","2017/10"
"372",11.673172921635,24.3842061322862,14009500000,"Equity","iShares MSCI Eurozone ETF","2017/10"
"373",7.65523210067633,17.3517580306667,11599100000,"Equity","Schwab US Broad Market ETF","2017/10"
"374",14.1859566435221,31.9205075228575,26989199356,"Equity","Nikko Listed IDX Fund 225","2017/10"
"375",7.39540702349832,17.3765381544266,142638500000,"Equity","iShares Core S&P 500 ETF","2017/10"
"376",7.96814742234851,19.9349389296974,19794400000,"Equity","iShares S&P 500 Growth ETF","2017/10"
"377",7.96805117774051,14.2543943652998,14578600000,"Equity","Guggenheim Invest S&P 500 Eql Wght ETF","2017/10"
"378",11.3808135991248,32.4612093716546,1.8315e+10,"Equity","Vanguard Information Technology Index Fund;ETF","2017/10"
"379",7.37599197858338,17.4878727003101,11939300000,"Equity","Vanguard Large-Cap Index Fund;ETF","2017/10"
"380",14.1864781655139,31.8709551945111,53347814525.6,"Equity","Nomura Nikkei 225 ETF","2017/10"
"381",12.8841277868421,31.86436113639,31245108624.8,"Equity","Nikko Listed IDX Fund TOPIX","2017/10"
"382",8.06768630686383,16.8795824012985,15334200000,"Equity","Schwab International Equity ETF","2017/10"
"383",7.79184690710014,17.4020787239378,13207100000,"Equity","iShares Core S&P Total US Stock Market ETF","2017/10"
"384",7.74391731473457,8.88917129433506,16139400000,"Equity","SPDR S&P Dividend ETF","2017/10"
"385",6.36250579518285,11.8677611351523,14105300000,"Equity","iShares Edge MSCI Min Vol USA ETF","2017/10"
"386",12.1501225201856,17.1918232190407,12764816952.1924,"Equity","Tracker Fund of Hong Kong","2017/10"
"387",8.3374769787856,16.1981787021657,7.8401e+10,"Equity","iShares MSCI EAFE ETF","2017/10"
"388",7.02903013699987,13.1214383266746,20507100000,"Equity","Vanguard High Dividend Yield Index Fund;ETF","2017/10"
"389",9.02267837711141,10.581169384288,10414200000,"Equity","iShares Russell Mid-Cap Value ETF","2017/10"
"390",8.01335246742429,11.9549142992704,35916900000,"Equity","iShares Russell 1000 Value ETF","2017/10"
"391",3.72261532121871,-1.97153800453338,24728600000,"Bond","iShares TIPS Bond ETF","2017/10"
"392",14.0252637478431,34.381445945436,32094100000,"Equity","Financial Select Sector SPDR Fund","2017/10"
"393",12.8848348817139,31.857529386682,71368907131.2,"Equity","Nomura TOPIX ETF","2017/10"
"394",8.23151963323795,16.8341392245254,58828400000,"Equity","iShares Core MSCI EAFE ETF","2017/10"
"395",7.08610202246175,14.0444620787252,27168600000,"Equity","Vanguard Dividend Appreciation Index Fund;ETF","2017/10"
"396",5.01532350375209,-2.29527884247015,16203200000,"Bond","iShares US Preferred Stock ETF","2017/10"
"397",7.23576256330835,16.8826931352204,23000046500,"Equity","Vanguard S&P 500 UCITS ETF USD","2017/10"
"398",8.59081648617177,13.9798179855091,18314900000,"Equity","Vanguard Mid-Cap Index Fund;ETF","2017/10"
"399",10.6786519262355,28.9961842112413,19810700000,"Equity","Technology Select Sector SPDR Fund","2017/10"
"400",8.89397436533187,13.7098787109991,13051700000,"Equity","Consumer Discretionary Select Sector SPDR Fund","2017/10"
"401",10.3433239097614,11.5241759552913,15278400000,"Equity","Health Care Select Sector SPDR Fund","2017/10"
"402",12.6173855595601,-4.04555108503702,36770400000,"Commodity","SPDR Gold Shares","2017/10"
"403",1.4710021639374,-0.608121032577547,21010800000,"Bond","Vanguard Short-Term Corporate Bond Idx Fd;ETF","2017/10"
"404",10.2841351348725,16.7409666484127,19723400000,"Equity","SPDR S&P MidCap 400 ETF","2017/10"
"405",14.3272180386652,31.57922783997,12111411289.6,"Equity","MUKAM MAXIS Nikkei 225 ETF","2017/10"
"406",10.8609612732086,25.7080392932688,60007800000,"Equity","PowerShares QQQ Trust Series 1","2017/10"
"407",10.3884038395535,16.798166344873,44615200000,"Equity","iShares Core S&P Mid-Cap ETF","2017/10"
"408",14.1929003701008,31.7960481194326,23782136940.8,"Equity","Daiwa ETF Nikkei 225","2017/10"
"409",7.34469756876076,17.433164333635,12047200000,"Equity","Schwab US Large-Cap ETF","2017/10"
"410",4.57873003021511,-1.22628499889215,32488500000,"Bond","iShares iBoxx $ Inv Grade Corporate Bond ETF","2017/10"
"411",3.1802211600346,-2.32950023610985,55830100000,"Bond","iShares Core US Aggregate Bond ETF","2017/10"
"412",7.96250352899186,13.6947968857863,15522900000,"Equity","iShares S&P 500 Value ETF","2017/10"
"413",7.05369481551837,17.0501194618454,11862700000,"Equity","Vanguard Total World Stock Index Fund;ETF","2017/10"
"414",7.93159366532996,16.6218443706562,16369900000,"Equity","Vanguard FTSE Developed Markets ETF","2017/10"
"415",6.29164773568524,19.0552694864266,13488946878.3,"Equity","iShares Core MSCI World UCITS ETF USD (Acc)","2017/10"
"416",7.68976122915741,17.2836083316993,128610700000,"Equity","Vanguard Total Stock Market Index Fund;ETF","2017/10"
"417",0.229290005288818,-0.041806748411688,13846900000,"Bond","iShares Short Treasury Bond ETF","2017/10"
"418",7.24968285548413,19.4772965956061,25697807335.93,"Equity","iShares Core S&P 500 UCITS ETF USD (Acc)","2017/10"
"419",12.5952670816151,-3.91904861146193,12179100000,"Commodity","iShares Gold Trust","2017/10"
"420",12.8824476574357,31.8985577012453,33730501554.4,"Equity","Daiwa ETF TOPIX","2017/10"
"421",13.1647546164741,18.435669741562,42090700000,"Equity","iShares Russell 2000 ETF","2017/10"
"422",11.041785662897,19.4235396477115,10035544647.6285,"Equity","iShares EURO STOXX 50 (DE)","2017/10"
"423",8.07219510500332,9.75463045471965,16733400000,"Equity","iShares Select Dividend ETF","2017/10"
"424",8.75094165913661,13.7781254768272,16929100000,"Equity","iShares Russell Mid-Cap ETF","2017/10"
"425",7.88095989053174,16.743215348475,126640300000,"Equity","Vanguard Total International Stock Index Fund;ETF","2017/10"
"426",4.99321207774969,-0.774087205491714,11443500000,"Bond","iShares JPMorgan USD Emerging Markets Bond ETF","2017/10"
"427",0.772477019035647,-0.814373559198678,12432700000,"Bond","iShares 1-3 Year Treasury Bond ETF","2017/10"
"428",7.3220379885135,17.254982848581,254672400000,"Equity","SPDR S&P 500 ETF Trust","2017/10"
"429",14.590197422068,-3.5154352860479,18528200000,"Equity","Energy Select Sector SPDR Fund","2017/10"
"430",8.04310732310053,16.8300246228673,23705700000,"Equity","Vanguard FTSE All-World ex US Index Fund;ETF","2017/10"
"431",10.2495234327078,17.2985694393104,2.6894e+10,"Equity","Vanguard 500 Index Fund;ETF","2017/10"
"432",12.8464393441665,15.3524397745085,21397700000,"Equity","iShares MSCI Japan ETF","2017/10"
"433",3.72012749470188,-1.55066015751452,1.8267e+10,"Bond","Vanguard Intermediate-Term Corp Bond Idx Fund;ETF","2017/10"
"434",8.17907777700396,18.5587544647223,11048100000,"Equity","iShares MSCI EAFE Small-Cap ETF","2017/10"
"435",2.74403172041877,-2.6623923755254,12185700000,"Bond","iShares MBS ETF","2017/10"
"436",3.07103181353531,1.7355809876678,14786400000,"Bond","iShares iBoxx $ High Yield Corporate Bond ETF","2017/10"
"437",9.70760989954178,20.6090887322733,12378100000,"Equity","Industrial Select Sector SPDR Fund","2017/10"
"438",8.18496595503039,22.615841208713,4.0041e+10,"Equity","iShares Russell 1000 Growth ETF","2017/10"
"439",2.42902336242581,-1.77010259728829,40389200000,"Bond","Vanguard Total International Bond Index Fund;ETF","2017/10"
"440",0.877615715615758,-0.45428747268963,10728700000,"Bond","iShares 1-3 Year Credit Bond ETF","2017/10"
"441",13.5137493380635,18.7977362178569,3.7638e+10,"Equity","iShares Core S&P Small-Cap ETF","2017/10"
"442",7.50517174960187,17.2675765694551,19306900000,"Equity","iShares Russell 1000 ETF","2017/10"
"443",10.2515510200793,20.94427898262,50930200000,"Equity","iShares Core MSCI Emerging Markets ETF","2017/10"
"444",10.5043597739456,21.8537223779859,42169900000,"Equity","iShares MSCI Emerging Markets ETF","2017/10"
